Kecamatan,Jumlah Karyawan,Aset,Omset,Tahun Berdiri,Keterangan,,,,,,,,,,,,
Arcamanik,2,4500000,72000000,2000,Mikro,,,,,,,,,,,,
Arcamanik,0,8000000,60000000,1982,Mikro,,,,,,,,,,,,
Arcamanik,2,500000,60000000,1984,Mikro,,,,,,,,,,,,
Arcamanik,0,6000000,60000000,1998,Mikro,,,,,,,,,,,,
Arcamanik,0,-,54000000,2005,Mikro,,,,,,,,,,,,
Arcamanik,1,7000000,42000000,2006,Mikro,,,,,,,,,,,,
Arcamanik,0,-,42000000,2001,Mikro,,,,,,,,,,,,
Arcamanik,0,-,42000000,2007,Mikro,,,,,,,,,,,,
Arcamanik,0,7500000,36000000,2006,Mikro,,,,,,,,,,,,
Arcamanik,0,-,36000000,2004,Mikro,,,,,,,,,,,,
Arcamanik,0,3500000,36000000,2008,Mikro,,,,,,,,,,,,
Arcamanik,0,3000000,30000000,2007,Mikro,,,,,,,,,,,,
Arcamanik,0,3300000,24000000,2005,Mikro,,,,,,,,,,,,
Arcamanik,0,700000,24000000,2006,Mikro,,,,,,,,,,,,
Arcamanik,0,-,24000000,2002,Mikro,,,,,,,,,,,,
Arcamanik,3,5000000,22200000,2005,Mikro,,,,,,,,,,,,
Arcamanik,0,-,18000000,2008,Mikro,,,,,,,,,,,,
Arcamanik,0,3000000,18000000,2000,Mikro,,,,,,,,,,,,
Arcamanik,2,-,18000000,2006,Mikro,,,,,,,,,,,,
Arcamanik,1,15000000,16800000,2003,Mikro,,,,,,,,,,,,
Arcamanik,1,23000000,16800000,2006,Mikro,,,,,,,,,,,,
Arcamanik,0,-,12000000,2007,Mikro,,,,,,,,,,,,
Arcamanik,0,25000000,12000000,2001,Mikro,,,,,,,,,,,,
Arcamanik,0,150000,5400000,1993,Mikro,,,,,,,,,,,,
Arcamanik,1,19900000,-,-,Mikro,,,,,,,,,,,,
Arcamanik,2,7300000,-,1997,Mikro,,,,,,,,,,,,
Arcamanik,0,20000000,-,2005,Mikro,,,,,,,,,,,,
Arcamanik,0,1100000,-,1999,Mikro,,,,,,,,,,,,
Arcamanik,0,25000000,-,1985,Mikro,,,,,,,,,,,,
Arcamanik,2,-,-,1973,Mikro,,,,,,,,,,,,
Arcamanik,0,-,-,2007,Mikro,,,,,,,,,,,,
Arcamanik,0,-,-,2002,Mikro,,,,,,,,,,,,
Arcamanik,3,1200000,-,2002,Mikro,,,,,,,,,,,,
Arcamanik,0,-,-,2007,Mikro,,,,,,,,,,,,
Arcamanik,2,15300000,-,1998,Mikro,,,,,,,,,,,,
Arcamanik,0,500000000,1800000000,1999,Kecil,,,,,,,,,,,,
Arcamanik,7,500000000,1200000000,35 Tahun,Kecil,,,,,,,,,,,,
Arcamanik,2,39000000,720000000,2007,Mikro,,,,,,,,,,,,
Arcamanik,6,349000000,360000000,1999,Kecil,,,,,,,,,,,,
Arcamanik,0,15800000,360000000,1998,Mikro,,,,,,,,,,,,
Arcamanik,-,74000000,-,-,Kecil,,,,,,,,,,,,
Arcamanik,5,40000000,240000000,2003,Mikro,,,,,,,,,,,,
Arcamanik,-,40000000,50000000,-,Mikro,,,,,,,,,,,,
Arcamanik,2,-,-,1991,Mikro,,,,,,,,,,,,
Arcamanik,3,5000000,85000000,2005,Mikro,,,,,,,,,,,,
Arcamanik,7,75000000,120000000,1999,Kecil,,,,,,,,,,,,
Arcamanik,-,3000000,15000000,-,Mikro,,,,,,,,,,,,
Arcamanik,7,-,20000000,2004,Mikro,,,,,,,,,,,,
Arcamanik,3,-,12000000,1990,Mikro,,,,,,,,,,,,
Arcamanik,4,-,10000000,2004,Mikro,,,,,,,,,,,,
Arcamanik,15,-,90000000,1999,Mikro,,,,,,,,,,,,
Arcamanik,4,-,26000000,1999,Mikro,,,,,,,,,,,,
Arcamanik,8,-,20000000,1994,Mikro,,,,,,,,,,,,
Arcamanik,3,-,-,1990,Mikro,,,,,,,,,,,,
Arcamanik,16,85000000,-,-,Kecil,,,,,,,,,,,,
Arcamanik,2,-,-,-,Mikro,,,,,,,,,,,,
Arcamanik,1,-,7000000,2007,Mikro,,,,,,,,,,,,
Arcamanik,6,-,36000000,1997,Mikro,,,,,,,,,,,,
Arcamanik,7,-,70000000,2002,Mikro,,,,,,,,,,,,
Arcamanik,7,-,100000000,1998,Mikro,,,,,,,,,,,,
Arcamanik,9,-,11000000,1996,Mikro,,,,,,,,,,,,
Arcamanik,15,-,20000000,2005,Mikro,,,,,,,,,,,,
Arcamanik,2,-,-,2007,Mikro,,,,,,,,,,,,
Arcamanik,-,7000000,-,2009,Mikro,,,,,,,,,,,,
Arcamanik,11,-,-,2002,Mikro,,,,,,,,,,,,
Arcamanik,-,-,20000000,2008,Mikro,,,,,,,,,,,,
Arcamanik,15,-,365000000,1996,Kecil,,,,,,,,,,,,
Arcamanik,3,-,360000000,2005,Kecil,,,,,,,,,,,,
Arcamanik,12,-,360000000,1985,Kecil,,,,,,,,,,,,
Arcamanik,6,-,500000000,2004,Kecil,,,,,,,,,,,,
Arcamanik,4,30000000,-,2004,Mikro,,,,,,,,,,,,
Arcamanik,-,-,-,-,Menengah,,,,,,,,,,,,
Arcamanik,1,5000000,10000000,2009,Mikro,,,,,,,,,,,,
Arcamanik,5,-,36000000,2001,Mikro,,,,,,,,,,,,
Arcamanik,3,30000000,48000000,2006,Mikro,,,,,,,,,,,,
Arcamanik,4,25000000,-,2010,Mikro,,,,,,,,,,,,
Arcamanik,3,-,-,2007,Mikro,,,,,,,,,,,,
Arcamanik,3,-,12000000,-,Mikro,,,,,,,,,,,,
Arcamanik,5,-,36000000,2010,Mikro,,,,,,,,,,,,
Arcamanik,1,-,28000000,2006,Mikro,,,,,,,,,,,,
Arcamanik,4,-,150000000,1990,Mikro,,,,,,,,,,,,
Arcamanik,-,-,48000000,2010,Mikro,,,,,,,,,,,,
Arcamanik,1,-,36000000,2007,Mikro,,,,,,,,,,,,
Arcamanik,2,-,-,1995,Mikro,,,,,,,,,,,,
Arcamanik,-,-,15000000,2010,Mikro,,,,,,,,,,,,
Arcamanik,1,-,90000000,2009,Mikro,,,,,,,,,,,,
Arcamanik,4,-,50000000,2000,Mikro,,,,,,,,,,,,
Arcamanik,5,-,360000000,2000,Kecil,,,,,,,,,,,,
Arcamanik,2,-,-,-,Mikro,,,,,,,,,,,,
Arcamanik,1,8000000,120000000,2010,Mikro,,,,,,,,,,,,
Arcamanik,-,2000000,52000000,2010,Mikro,,,,,,,,,,,,
Arcamanik,3,-,80000000,2008,Mikro,,,,,,,,,,,,
Arcamanik,12,-,-,2011,Mikro,,,,,,,,,,,,
Arcamanik,1,2000000,10000000,2011,Mikro,,,,,,,,,,,,
Arcamanik,2,-,-,2010,Mikro,,,,,,,,,,,,
Arcamanik,2,-,8000000,2005,Mikro,,,,,,,,,,,,
Arcamanik,-,25000000,25000000,2006,Mikro,,,,,,,,,,,,
Arcamanik,25,0,0,2004,Mikro,,,,,,,,,,,,
Arcamanik,10,100000000,15000000,2004,Mikro,,,,,,,,,,,,
Arcamanik,10,100000000,15000000,2004,Mikro,,,,,,,,,,,,
Arcamanik,4,10000000,300000000,2013,Mikro,,,,,,,,,,,,
Arcamanik,3,15000000,60000000,2009,Mikro,,,,,,,,,,,,
Arcamanik,5,-,-,-,Mikro,,,,,,,,,,,,
Arcamanik,1,-,130000000,2007,Mikro,,,,,,,,,,,,
Arcamanik,2,-,-,2006,Mikro,,,,,,,,,,,,
Arcamanik,6,-,-,2008,Mikro,,,,,,,,,,,,
Arcamanik,4,-,-,2000,Mikro,,,,,,,,,,,,
Arcamanik,3,-,-,2011,Mikro,,,,,,,,,,,,
Arcamanik,6,200000000,1000000000,2010,Kecil,,,,,,,,,,,,
Arcamanik,3,95000000,480000000,2006,Kecil,,,,,,,,,,,,
Arcamanik,2,20000000,-,2015,Mikro,,,,,,,,,,,,
Arcamanik,2,-,60000000,2013,Mikro,,,,,,,,,,,,
Arcamanik,3,-,60000000,2013,Mikro,,,,,,,,,,,,
Arcamanik,2,-,80000000,2013,Mikro,,,,,,,,,,,,
Arcamanik,1,-,-,2015,Mikro,,,,,,,,,,,,
Arcamanik,6,-,500000000,2011,Mikro,,,,,,,,,,,,
Arcamanik,2,-,-,2015,Mikro,,,,,,,,,,,,
Arcamanik,3,5000000,180000000,2014,Mikro,,,,,,,,,,,,
Arcamanik,-,9000000,40000000,-,Mikro,,,,,,,,,,,,
Arcamanik,-,-,-,2015,Mikro,,,,,,,,,,,,
Arcamanik,6,10000000,250000000,1991,-,,,,,,,,,,,,
Arcamanik,1,-,10000000,2016,-,,,,,,,,,,,,
Arcamanik,3,20000000,180000000,2016,-,,,,,,,,,,,,
Arcamanik,-,-,-,-,-,,,,,,,,,,,,
Arcamanik,-,-,-,-,-,,,,,,,,,,,,
Arcamanik,-,-,-,-,-,,,,,,,,,,,,
Arcamanik,-,-,45000000,2000,-,,,,,,,,,,,,
Arcamanik,-,50000000,300000000,2016,-,,,,,,,,,,,,
Arcamanik,1,-,80000000,2015,-,,,,,,,,,,,,
Arcamanik,-,-,-,2014,-,,,,,,,,,,,,
Arcamanik,6,-,-,2017,-,,,,,,,,,,,,
Arcamanik,4,50000000,24000000,2010,-,,,,,,,,,,,,
Arcamanik,3,50000000,60000000,2012,-,,,,,,,,,,,,
Arcamanik,2,-,25000000,-,Mikro,,,,,,,,,,,,
Arcamanik,-,-,-,-,-,,,,,,,,,,,,
Arcamanik,3,10000000,100000000,2017,-,,,,,,,,,,,,
Arcamanik,-,10000000,100000000,2016,-No,,,,,,,,,,,,
Astanaanyar,3,3000000,9000000,2000,Mikro,,,,,,,,,,,,
Astanaanyar,3,3000000,4200000,1999,Mikro,,,,,,,,,,,,
Astanaanyar,2,3000000,2400000,1997,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,2400000,2000,Mikro,Kecamatan,Kelurahan,Nama Perusahaan,Nama Pemilik,Alamat,Telepon/HP,Jenis Usaha,Jumlah Karyawan,Aset,Omset,Tahun Berdiri,Keterangan
Astanaanyar,0,3000000,2400000,2002,Mikro,,,,,,,,,,,,
Astanaanyar,0,4000000,9000000,2001,Mikro,,,,,,,,,,,,
Astanaanyar,0,4000000,9000000,1992,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,4200000,1999,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,4200000,1995,Mikro,,,,,,,,,,,,
Astanaanyar,0,4000000,4200000,1997,Mikro,,,,,,,,,,,,
Astanaanyar,0,4000000,4200000,1996,Mikro,,,,,,,,,,,,
Astanaanyar,5,3000000,4200000,1997,Mikro,,,,,,,,,,,,
Astanaanyar,5,4000000,4200000,1999,Mikro,,,,,,,,,,,,
Astanaanyar,4,4000000,4200000,1990,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,4200000,1980,Mikro,,,,,,,,,,,,
Astanaanyar,0,4000000,4200000,1998,Mikro,,,,,,,,,,,,
Astanaanyar,5,4000000,9000000,1991,Mikro,,,,,,,,,,,,
Astanaanyar,0,4000000,9000000,1995,Mikro,,,,,,,,,,,,
Astanaanyar,2,4000000,4200000,2000,Mikro,,,,,,,,,,,,
Astanaanyar,0,0,4200000,1987,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,9000000,1995,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,9000000,1997,Mikro,,,,,,,,,,,,
Astanaanyar,2,4000000,9000000,1980,Mikro,,,,,,,,,,,,
Astanaanyar,3,3000000,4200000,1999,Mikro,,,,,,,,,,,,
Astanaanyar,5,3000000,4200000,2000,Mikro,,,,,,,,,,,,
Astanaanyar,3,4000000,4200000,1995,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,4200000,1999,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,9000000,1999,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,9000000,1999,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,9000000,1997,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,9000000,1995,Mikro,,,,,,,,,,,,
Astanaanyar,0,4000000,2400000,1980,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,0,1995,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,2400000,1995,Mikro,,,,,,,,,,,,
Astanaanyar,0,4000000,2400000,1995,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,9000000,1995,Mikro,,,,,,,,,,,,
Astanaanyar,0,4000000,2400000,1992,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,2400000,1985,Mikro,,,,,,,,,,,,
Astanaanyar,2,4000000,2400000,1990,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,2400000,1990,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,2400000,1990,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,9000000,1987,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,9000000,1990,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,4200000,1995,Mikro,,,,,,,,,,,,
Astanaanyar,0,3000000,4200000,1995,Mikro,,,,,,,,,,,,
Astanaanyar,9,5600000,240000000,1990,Mikro,,,,,,,,,,,,
Astanaanyar,5,39500000,144000000,1995,Mikro,,,,,,,,,,,,
Astanaanyar,3,400000,48000000,-,Mikro,,,,,,,,,,,,
Astanaanyar,5,600000,48000000,2000,Mikro,,,,,,,,,,,,
Astanaanyar,2,14800000,30000000,1992,Mikro,,,,,,,,,,,,
Astanaanyar,1,900000,12000000,1980,Mikro,,,,,,,,,,,,
Astanaanyar,1,4300000,-,1990,Mikro,,,,,,,,,,,,
Astanaanyar,2,-,24000000,2003,Mikro,,,,,,,,,,,,
Astanaanyar,0,1000000,21600000,2004,Mikro,,,,,,,,,,,,
Astanaanyar,4,1500000,408000000,1992,Mikro,,,,,,,,,,,,
Astanaanyar,9,35000000,60000000,-,Mikro,,,,,,,,,,,,
Astanaanyar,-,-,2000000,-,Mikro,,,,,,,,,,,,
Astanaanyar,3,25000000,120000000,-,Mikro,,,,,,,,,,,,
Astanaanyar,-,-,-,-,Mikro,,,,,,,,,,,,
Astanaanyar,-,-,-,-,Mikro,,,,,,,,,,,,
Astanaanyar,12,-,12000000,1998,Mikro,,,,,,,,,,,,
Astanaanyar,15,2100000,120000000,2001,Mikro,,,,,,,,,,,,
Astanaanyar,10,-,60000000,1975,Mikro,,,,,,,,,,,,
Astanaanyar,6,15000000,120000000,1998,Mikro,,,,,,,,,,,,
Astanaanyar,10,14000000,36000000,1995,Mikro,,,,,,,,,,,,
Astanaanyar,2,16500000,3000000,2000,Mikro,,,,,,,,,,,,
Astanaanyar,1,3000000,3600000,1985,Mikro,,,,,,,,,,,,
Astanaanyar,7,-,-,1990,Mikro,,,,,,,,,,,,
Astanaanyar,2,20000000,50000000,2005,Mikro,,,,,,,,,,,,
Astanaanyar,6,-,60000000,2000,Mikro,,,,,,,,,,,,
Astanaanyar,2,-,-,2005,Mikro,,,,,,,,,,,,
Astanaanyar,3,-,-,2005,Mikro,,,,,,,,,,,,
Astanaanyar,2,4000000,8500000,1981,Mikro,,,,,,,,,,,,
Astanaanyar,3,-,-,2000,Mikro,,,,,,,,,,,,
Astanaanyar,4,7000000,38880000,2003,Mikro,,,,,,,,,,,,
Astanaanyar,30,-,84000000,-,Mikro,,,,,,,,,,,,
Astanaanyar,3,-,72000000,2005,Mikro,,,,,,,,,,,,
Astanaanyar,4,-,60000000,2005,Mikro,,,,,,,,,,,,
Astanaanyar,5,-,36000000,2003,Mikro,,,,,,,,,,,,
Astanaanyar,5,-,24000000,1980,Mikro,,,,,,,,,,,,
Astanaanyar,4,20000000,-,2007,Mikro,,,,,,,,,,,,
Astanaanyar,5,15000000,10000000,1999,Mikro,,,,,,,,,,,,
Astanaanyar,20,1000000000,700000000,-,Menengah,,,,,,,,,,,,
Astanaanyar,4,100000000,360000000,2005,Kecil,,,,,,,,,,,,
Astanaanyar,20,-,1000000000,-,Kecil,,,,,,,,,,,,
Astanaanyar,10,-,600000000,1990,Kecil,,,,,,,,,,,,
Astanaanyar,3,-,518000000,2005,Kecil,,,,,,,,,,,,
Astanaanyar,2,-,360000000,1980,Kecil,,,,,,,,,,,,
Astanaanyar,4,-,446000000,1997,Kecil,,,,,,,,,,,,
Astanaanyar,5,-,-,2004,Mikro,,,,,,,,,,,,
Astanaanyar,-,-,-,-,Menengah,,,,,,,,,,,,
Astanaanyar,-,-,-,-,Menengah,,,,,,,,,,,,
Astanaanyar,-,-,-,-,Menengah,,,,,,,,,,,,
Astanaanyar,-,-,-,-,Menengah,,,,,,,,,,,,
Astanaanyar,2,20000000,100000000,2005,Mikro,,,,,,,,,,,,
Astanaanyar,3,-,-,2002,Mikro,,,,,,,,,,,,
Astanaanyar,-,-,-,-,Mikro,,,,,,,,,,,,
Astanaanyar,-,-,-,-,Mikro,,,,,,,,,,,,
Astanaanyar,2,-,-,1971,Mikro,,,,,,,,,,,,
Astanaanyar,3,-,-,2011,Mikro,,,,,,,,,,,,
Astanaanyar,3,-,240000000,1987,Mikro,,,,,,,,,,,,
Astanaanyar,12,-,15000000,2009,Mikro,,,,,,,,,,,,
Astanaanyar,12,-,10000000,2009,Mikro,,,,,,,,,,,,
Astanaanyar,-,1000000,1800000,2009,Mikro,,,,,,,,,,,,
Astanaanyar,4,-,-,-,Mikro,,,,,,,,,,,,
Astanaanyar,2,-,12000000,2009,Mikro,,,,,,,,,,,,
Astanaanyar,2,-,5000000,2009,Mikro,,,,,,,,,,,,
Astanaanyar,8,-,400000000,1990,Kecil,,,,,,,,,,,,
Astanaanyar,-,50000000,500000000,2008,Mikro,,,,,,,,,,,,
Astanaanyar,10,-,600000000,1995,Kecil,,,,,,,,,,,,
Astanaanyar,-,-,-,-,Mikro,,,,,,,,,,,,
Astanaanyar,-,-,-,-,Mikro,,,,,,,,,,,,
Astanaanyar,5,-,60000000,2009,Mikro,,,,,,,,,,,,
Astanaanyar,4,20000000,36000000,-,Mikro,,,,,,,,,,,,
Astanaanyar,2,-,40000000,2011,Mikro,,,,,,,,,,,,
Astanaanyar,4,-,-,1993,Mikro,,,,,,,,,,,,
Astanaanyar,15,-,-,-,Mikro,,,,,,,,,,,,
Astanaanyar,3,-,-,-,Mikro,,,,,,,,,,,,
Astanaanyar,4,-,-,-,Mikro,,,,,,,,,,,,
Astanaanyar,50,-,-,2008,Mikro,,,,,,,,,,,,
Astanaanyar,2,200000000,100000000,2012,Mikro,,,,,,,,,,,,
Astanaanyar,5,-,600000000,-,Kecil,,,,,,,,,,,,
Astanaanyar,2,-,-,2014,Mikro,,,,,,,,,,,,
Astanaanyar,-,-,-,-,-,,,,,,,,,,,,
Astanaanyar,-,-,-,-,-,,,,,,,,,,,,
Astanaanyar,-,-,25000000,2012,-,,,,,,,,,,,,
Astanaanyar,2,-,24000000,2016,-,,,,,,,,,,,,
Astanaanyar,2,-,24000000,2016,-,,,,,,,,,,,,
Astanaanyar,2,-,-,-,-,,,,,,,,,,,,
Astanaanyar,1,-,-,2010,-,,,,,,,,,,,,
Astanaanyar,1,-,13000000,2017,-,,,,,,,,,,,,
Astanaanyar,2,-,25000000,2004,-,,,,,,,,,,,,
Astanaanyar,-,-,12000000,2015,-,,,,,,,,,,,,
Astanaanyar,2,-,-,2015,-,,,,,,,,,,,,
Astanaanyar,-,-,1000000,-,-,,,,,,,,,,,,
Astanaanyar,1,50000000,300000000,2013,-,,,,,,,,,,,,
Astanaanyar,3,-,-,2015,-,,,,,,,,,,,,
Astanaanyar,1,5000000,216000000,2002,Mikro,,,,,,,,,,,,
Astanaanyar,1,-,180000000,1994,Mikro,,,,,,,,,,,,
Astanaanyar,2,750000,144000000,1980,Mikro,,,,,,,,,,,,
Astanaanyar,2,1000000,144000000,-,Mikro,,,,,,,,,,,,
Astanaanyar,7,1000000,108000000,1975,Mikro,,,,,,,,,,,,
Astanaanyar,4,1500000,108000000,1988,Mikro,,,,,,,,,,,,
Astanaanyar,2,300000,90000000,2007,Mikro,,,,,,,,,,,,
Astanaanyar,2,-,72000000,2003,Mikro,,,,,,,,,,,,
Astanaanyar,1,2000000,72000000,1990,Mikro,,,,,,,,,,,,
Astanaanyar,2,100000,72000000,1976,Mikro,,,,,,,,,,,,
Astanaanyar,2,800000,72000000,2003,Mikro,,,,,,,,,,,,
Astanaanyar,2,300000,72000000,2005,Mikro,,,,,,,,,,,,
Astanaanyar,1,-,72000000,2003,Mikro,,,,,,,,,,,,
Astanaanyar,2,15000000,72000000,1976,Mikro,,,,,,,,,,,,
Astanaanyar,3,-,54000000,-,Mikro,,,,,,,,,,,,
Astanaanyar,1,-,54000000,-,Mikro,,,,,,,,,,,,
Astanaanyar,1,150000,54000000,2002,Mikro,,,,,,,,,,,,
Astanaanyar,1,1500000,54000000,2005,Mikro,,,,,,,,,,,,
Astanaanyar,1,400000,54000000,2002,Mikro,,,,,,,,,,,,
Astanaanyar,1,-,48000000,2007,Mikro,,,,,,,,,,,,
Astanaanyar,0,700000,48000000,2000,Mikro,,,,,,,,,,,,
Astanaanyar,1,1000000,36000000,1995,Mikro,,,,,,,,,,,,
Astanaanyar,1,500000,36000000,2000,Mikro,,,,,,,,,,,,
Astanaanyar,2,1275000,36000000,1998,Mikro,,,,,,,,,,,,
Astanaanyar,3,-,36000000,1999,Mikro,,,,,,,,,,,,
Astanaanyar,2,500000,36000000,2000,Mikro,,,,,,,,,,,,
Astanaanyar,1,-,36000000,1999,Mikro,,,,,,,,,,,,
Astanaanyar,1,-,36000000,2006,Mikro,,,,,,,,,,,,
Astanaanyar,1,2500000,36000000,2006,Mikro,,,,,,,,,,,,
Astanaanyar,1,400000,36000000,2005,Mikro,,,,,,,,,,,,
Astanaanyar,1,-,36000000,2003,Mikro,,,,,,,,,,,,
Astanaanyar,3,400000,30000000,2002,Mikro,,,,,,,,,,,,
Astanaanyar,0,3500000,27600000,2003,Mikro,,,,,,,,,,,,
Astanaanyar,1,-,25200000,-,Mikro,,,,,,,,,,,,
Astanaanyar,0,400000,24000000,2007,Mikro,,,,,,,,,,,,
Astanaanyar,2,-,18000000,-,Mikro,,,,,,,,,,,,
Astanaanyar,1,-,18000000,1998,Mikro,,,,,,,,,,,,
Astanaanyar,0,125000,18000000,2007,Mikro,,,,,,,,,,,,
Astanaanyar,2,-,18000000,1974,Mikro,,,,,,,,,,,,
Astanaanyar,1,250000,18000000,1988,Mikro,,,,,,,,,,,,
Astanaanyar,1,-,9000000,2007,Mikro,,,,,,,,,,,,
Astanaanyar,1,600000,9000000,2006,Mikro,,,,,,,,,,,,
Astanaanyar,0,500000,7200000,2007,Mikro,,,,,,,,,,,,
Astanaanyar,2,2000000,6000000,1976,Mikro,,,,,,,,,,,,
Astanaanyar,2,-,6000000,1948,Mikro,,,,,,,,,,,,
Astanaanyar,2,500000,4800000,1976,Mikro,,,,,,,,,,,,
Astanaanyar,2,-,2400000,1990,Mikro,,,,,,,,,,,,
Astanaanyar,1,-,840000,2005,Mikro,,,,,,,,,,,,
Astanaanyar,1,-,600000,-,Mikro,,,,,,,,,,,,
Astanaanyar,1,-,-,1974,Mikro,,,,,,,,,,,,
Astanaanyar,-,80000000,507000000,2005,Kecil,,,,,,,,,,,,
Astanaanyar,1,-,350000000,1999,Kecil,,,,,,,,,,,,
Astanaanyar,10,10000000,-,2010,Mikro,,,,,,,,,,,,
Astanaanyar,-,10000000,12000000,2015,MikroNo,,,,,,,,,,,,
Babakan Ciparay,2,"150,000,000","800,000,000",2007,Kecil,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",2001,Mikro,,,,,,,,,,,,
Babakan Ciparay,1,"4,000,000","9,000,000",1990,Mikro,,,,,,,,,,,,
Babakan Ciparay,2,"3,000,000","9,000,000",1999,Mikro,Kecamatan,KELURAHAN,NAMA PERUSAHAAN,NAMA PEMILIK,ALAMAT,TELEPON / HP,JENIS USAHA,JUMLAH KARYAWAN,ASET,OMSET,TAHUN BERDIRI,KET
Babakan Ciparay,0,"3,000,000","4,200,000",2000,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",2000,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1999,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1996,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1995,Mikro,,,,,,,,,,,,
Babakan Ciparay,1,"4,000,000","9,000,000",1985,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1995,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1980,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1996,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"4,000,000","4,200,000",2000,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1998,Mikro,,,,,,,,,,,,
Babakan Ciparay,2,"3,000,000","9,000,000",1990,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","2,400,000",2000,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",2000,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1990,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","9,000,000",1999,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1999,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"4,000,000","4,200,000",1997,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1997,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1999,Mikro,,,,,,,,,,,,
Babakan Ciparay,2,"3,000,000","4,200,000",1999,Mikro,,,,,,,,,,,,
Babakan Ciparay,1,"4,000,000","9,000,000",1997,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1985,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1996,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1986,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1996,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1985,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1995,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1996,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1996,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1980,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1999,Mikro,,,,,,,,,,,,
Babakan Ciparay,1,"4,000,000","4,200,000",1997,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1986,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",1998,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"3,000,000","4,200,000",2000,Mikro,,,,,,,,,,,,
Babakan Ciparay,0,"4,000,000","9,000,000",1999,Mikro,,,,,,,,,,,,
Babakan Ciparay,3,"70,000,000","216,000,000",2007,Kecil*,,,,,,,,,,,,
Babakan Ciparay,0,"80,000,000","108,000,000",2004,Kecil*,,,,,,,,,,,,
Babakan Ciparay,10,"150,000,000","108,000,000",1970,Kecil*,,,,,,,,,,,,
Babakan Ciparay,0,"60,000,000","108,000,000",2002,Kecil*,,,,,,,,,,,,
Babakan Ciparay,0,,"108,000,000",2003,Mikro,,,,,,,,,,,,
